customer_id,region,city_tier,segment,signup_month,age_group,member_level,acquisition_source
C001672,华东,三线及以下,成长型,2026-01,55+,普通,内容种草
C001673,华东,三线及以下,沉睡,2026-02,35-44,金卡,自然搜索
C001674,东北,新一线,高价值,2025-12,25-34,普通,线下活动
C001675,华南,二线,沉睡,2025-09,18-24,普通,自然搜索
C001676,东北,一线,成长型,2026-04,55+,普通,自然搜索
C001677,华东,三线及以下,价格敏感,2025-09,18-24,普通,直播引流
C001678,华东,二线,沉睡,2025-08,25-34,银卡,自然搜索
C001679,华北,二线,沉睡,2025-09,25-34,金卡,线下活动
C001680,华南,二线,新客,2025-08,45-54,普通,线下活动
C001681,华中,新一线,沉睡,2026-01,18-24,普通,直播引流
C001682,华东,三线及以下,沉睡,2025-09,25-34,金卡,直播引流
C001683,西南,新一线,价格敏感,2026-02,35-44,普通,自然搜索
C001684,西南,新一线,沉睡,2026-07,25-34,普通,内容种草
C001685,华北,三线及以下,沉睡,2026-03,18-24,银卡,直播引流
C001686,华北,新一线,高价值,2026-03,55+,银卡,内容种草
C001687,华中,新一线,沉睡,2026-06,25-34,金卡,老客推荐
C001688,华南,新一线,成长型,2026-05,35-44,银卡,老客推荐
C001689,华东,二线,新客,2026-06,35-44,普通,自然搜索
C001690,东北,三线及以下,成长型,2026-03,45-54,普通,自然搜索
C001691,西南,一线,高价值,2026-04,55+,普通,直播引流
C001692,华东,新一线,新客,2025-09,25-34,银卡,自然搜索
C001693,西南,新一线,价格敏感,2026-07,55+,银卡,老客推荐
C001694,华南,二线,成长型,2025-10,18-24,普通,线下活动
C001695,华东,新一线,成长型,2026-02,45-54,普通,直播引流
C001696,华东,二线,沉睡,2026-07,35-44,普通,内容种草
C001697,西南,一线,价格敏感,2025-09,45-54,黑金,老客推荐
C001698,华东,新一线,成长型,2025-09,18-24,银卡,内容种草
C001699,西南,三线及以下,价格敏感,2026-03,55+,金卡,内容种草
C001700,华东,一线,新客,2025-10,55+,银卡,直播引流
C001701,华东,三线及以下,价格敏感,2025-08,25-34,金卡,直播引流
C001702,华北,三线及以下,沉睡,2026-05,35-44,金卡,线下活动
C001703,西南,二线,沉睡,2026-03,35-44,普通,老客推荐
C001704,华北,新一线,成长型,2026-06,55+,普通,自然搜索
C001705,华南,二线,新客,2025-10,18-24,普通,自然搜索
C001706,华南,新一线,价格敏感,2026-06,18-24,银卡,内容种草
C001707,华东,三线及以下,新客,2026-07,25-34,普通,直播引流
C001708,华东,二线,高价值,2025-12,25-34,金卡,老客推荐
C001709,华北,一线,成长型,2026-07,45-54,金卡,自然搜索
C001710,东北,二线,新客,2025-12,45-54,普通,老客推荐
C001711,东北,二线,新客,2026-06,35-44,银卡,自然搜索
C001712,东北,一线,高价值,2025-08,45-54,普通,老客推荐
C001713,华南,新一线,沉睡,2025-10,25-34,银卡,线下活动
C001714,华中,新一线,新客,2026-06,45-54,普通,老客推荐
C001715,华北,一线,新客,2026-05,35-44,银卡,直播引流
C001716,华北,三线及以下,新客,2026-04,18-24,黑金,线下活动
C001717,华北,二线,沉睡,2025-10,55+,银卡,线下活动
C001718,华东,新一线,沉睡,2026-01,25-34,普通,自然搜索
C001719,华东,三线及以下,新客,2026-06,35-44,普通,老客推荐
C001720,华中,二线,沉睡,2026-04,25-34,普通,自然搜索
C001721,西南,新一线,新客,2026-06,55+,普通,线下活动
C001722,华南,二线,高价值,2026-06,25-34,普通,自然搜索
C001723,东北,三线及以下,成长型,2026-02,55+,黑金,自然搜索
C001724,华东,新一线,价格敏感,2025-08,25-34,银卡,自然搜索
C001725,华东,二线,成长型,2026-06,25-34,银卡,直播引流
C001726,东北,三线及以下,成长型,2026-07,55+,普通,线下活动
C001727,华中,三线及以下,沉睡,2025-12,35-44,普通,直播引流
C001728,华东,新一线,新客,2025-12,18-24,金卡,直播引流
C001729,西南,三线及以下,新客,2025-08,25-34,金卡,老客推荐
C001730,华南,三线及以下,价格敏感,2026-02,35-44,银卡,自然搜索
C001731,华中,三线及以下,新客,2026-06,18-24,银卡,内容种草
C001732,东北,新一线,成长型,2026-02,45-54,金卡,直播引流
C001733,华东,三线及以下,新客,2025-09,18-24,普通,线下活动
C001734,华北,新一线,沉睡,2026-01,35-44,银卡,内容种草
C001735,西南,二线,新客,2026-06,18-24,普通,直播引流
C001736,华东,三线及以下,成长型,2025-10,45-54,黑金,内容种草
C001737,西南,新一线,新客,2026-06,45-54,普通,线下活动
C001738,西南,三线及以下,沉睡,2025-12,18-24,银卡,内容种草
C001739,华北,新一线,价格敏感,2025-10,45-54,普通,直播引流
C001740,华中,三线及以下,沉睡,2025-10,25-34,银卡,老客推荐
C001741,华东,二线,成长型,2025-12,18-24,普通,老客推荐
C001742,西南,二线,价格敏感,2026-04,55+,金卡,自然搜索
C001743,华北,二线,成长型,2025-09,55+,银卡,线下活动
C001744,华东,三线及以下,价格敏感,2025-12,35-44,金卡,内容种草
C001745,华东,三线及以下,沉睡,2026-05,18-24,普通,自然搜索
C001746,西南,三线及以下,高价值,2025-12,45-54,银卡,老客推荐
C001747,华北,三线及以下,成长型,2025-11,55+,普通,直播引流
C001748,西南,二线,新客,2025-12,25-34,金卡,直播引流
C001749,东北,三线及以下,成长型,2025-10,55+,金卡,直播引流
C001750,华南,新一线,成长型,2025-12,45-54,普通,直播引流
C001751,华东,一线,沉睡,2026-04,45-54,普通,内容种草
C001752,西南,二线,价格敏感,2025-12,45-54,普通,老客推荐
C001753,华中,三线及以下,成长型,2025-10,25-34,普通,内容种草
C001754,华南,二线,沉睡,2026-05,18-24,银卡,直播引流
C001755,东北,三线及以下,成长型,2026-06,45-54,普通,老客推荐
C001756,华南,新一线,价格敏感,2025-09,45-54,银卡,直播引流
C001757,西南,三线及以下,新客,2026-04,55+,普通,内容种草
C001758,华北,一线,新客,2025-10,55+,银卡,自然搜索
C001759,华东,三线及以下,价格敏感,2025-10,35-44,金卡,线下活动
C001760,华南,新一线,成长型,2025-10,55+,普通,自然搜索
C001761,华中,新一线,新客,2025-11,18-24,普通,内容种草
C001762,华南,三线及以下,沉睡,2026-07,55+,普通,直播引流
C001763,华中,一线,成长型,2025-10,55+,金卡,直播引流
C001764,西南,三线及以下,沉睡,2026-03,55+,普通,自然搜索
C001765,华东,三线及以下,成长型,2025-10,18-24,银卡,直播引流
C001766,华南,二线,价格敏感,2026-07,18-24,普通,老客推荐
C001767,东北,三线及以下,价格敏感,2025-10,45-54,普通,老客推荐
C001768,华北,新一线,价格敏感,2026-07,45-54,普通,自然搜索
C001769,华南,新一线,沉睡,2025-08,35-44,黑金,线下活动
C001770,华南,新一线,新客,2025-11,25-34,银卡,老客推荐
C001771,华东,二线,新客,2025-08,35-44,普通,老客推荐
C001772,华东,二线,成长型,2026-01,35-44,金卡,线下活动
C001773,华南,新一线,价格敏感,2025-10,35-44,普通,内容种草
C001774,西南,二线,成长型,2026-03,18-24,普通,自然搜索
C001775,华中,新一线,价格敏感,2025-08,45-54,金卡,老客推荐
C001776,华北,二线,沉睡,2026-01,55+,银卡,自然搜索
C001777,华东,三线及以下,新客,2026-02,45-54,银卡,内容种草
C001778,华南,一线,新客,2026-05,45-54,金卡,老客推荐
C001779,东北,三线及以下,高价值,2026-04,35-44,黑金,线下活动
C001780,华中,二线,高价值,2025-10,45-54,普通,线下活动
C001781,华中,一线,高价值,2026-07,18-24,普通,内容种草
C001782,华东,二线,新客,2025-08,55+,金卡,内容种草
C001783,华北,二线,成长型,2025-08,18-24,普通,直播引流
C001784,华东,三线及以下,成长型,2026-07,35-44,普通,线下活动
C001785,西南,二线,成长型,2026-06,55+,银卡,内容种草
C001786,西南,一线,高价值,2025-12,35-44,普通,自然搜索
C001787,华东,新一线,新客,2026-05,25-34,普通,线下活动
C001788,华东,二线,价格敏感,2025-08,18-24,银卡,内容种草
C001789,华中,二线,成长型,2025-10,18-24,银卡,直播引流
C001790,东北,一线,价格敏感,2026-06,25-34,普通,自然搜索
C001791,华东,一线,新客,2025-11,18-24,普通,直播引流
C001792,华中,三线及以下,沉睡,2026-02,55+,普通,线下活动
C001793,华东,二线,新客,2026-06,55+,普通,直播引流
C001794,华南,新一线,高价值,2025-12,25-34,普通,线下活动
C001795,华东,新一线,高价值,2026-07,55+,金卡,内容种草
C001796,华北,二线,价格敏感,2025-08,18-24,普通,自然搜索
C001797,华南,新一线,成长型,2026-02,35-44,黑金,内容种草
C001798,华东,二线,高价值,2026-02,25-34,银卡,线下活动
C001799,西南,一线,成长型,2026-01,55+,普通,内容种草
C001800,华北,二线,成长型,2025-09,45-54,银卡,直播引流
C001801,西南,二线,新客,2025-09,45-54,普通,内容种草
C001802,华北,新一线,沉睡,2025-09,35-44,银卡,直播引流
C001803,华北,三线及以下,沉睡,2026-07,45-54,普通,线下活动
C001804,华北,新一线,新客,2025-10,18-24,银卡,直播引流
C001805,东北,新一线,成长型,2026-07,18-24,普通,线下活动
C001806,华北,一线,成长型,2026-04,25-34,黑金,自然搜索
C001807,华中,二线,新客,2025-10,18-24,银卡,直播引流
C001808,东北,一线,高价值,2026-07,55+,普通,内容种草
C001809,东北,新一线,新客,2026-07,35-44,金卡,内容种草
C001810,华南,新一线,价格敏感,2026-01,35-44,银卡,自然搜索
C001811,华北,一线,价格敏感,2025-09,45-54,普通,老客推荐
C001812,西南,二线,价格敏感,2026-03,18-24,普通,线下活动
C001813,华东,三线及以下,高价值,2026-04,45-54,普通,线下活动
C001814,西南,一线,成长型,2025-09,25-34,金卡,自然搜索
C001815,华北,三线及以下,成长型,2026-05,45-54,银卡,线下活动
C001816,华东,一线,价格敏感,2026-07,25-34,普通,线下活动
C001817,华东,一线,成长型,2026-05,25-34,普通,老客推荐
C001818,华东,三线及以下,价格敏感,2025-12,45-54,普通,线下活动
C001819,华东,二线,高价值,2025-09,55+,普通,内容种草
C001820,东北,三线及以下,价格敏感,2026-04,35-44,银卡,直播引流
C001821,华东,三线及以下,高价值,2026-04,35-44,普通,线下活动
C001822,华东,新一线,沉睡,2026-02,18-24,普通,内容种草
C001823,西南,二线,新客,2026-05,25-34,金卡,老客推荐
C001824,华中,三线及以下,新客,2025-11,18-24,银卡,自然搜索
C001825,华东,二线,沉睡,2026-07,18-24,金卡,内容种草
C001826,东北,三线及以下,成长型,2026-06,55+,普通,自然搜索
C001827,华东,新一线,成长型,2025-12,18-24,普通,线下活动
C001828,东北,三线及以下,新客,2026-05,18-24,金卡,老客推荐
C001829,华北,新一线,成长型,2026-06,45-54,普通,内容种草
C001830,华北,二线,成长型,2026-07,45-54,银卡,内容种草
C001831,华北,一线,价格敏感,2025-12,55+,银卡,老客推荐
C001832,华东,一线,成长型,2026-02,18-24,普通,自然搜索
C001833,华中,新一线,新客,2025-11,45-54,普通,老客推荐
C001834,华北,二线,沉睡,2026-07,35-44,金卡,老客推荐
C001835,东北,三线及以下,新客,2025-08,18-24,银卡,线下活动
C001836,华东,二线,成长型,2025-12,18-24,普通,自然搜索
C001837,东北,一线,沉睡,2025-09,55+,普通,自然搜索
C001838,华南,二线,成长型,2025-12,35-44,普通,线下活动
C001839,华南,新一线,新客,2026-03,55+,普通,线下活动
C001840,华南,二线,成长型,2025-12,18-24,黑金,内容种草
C001841,东北,二线,成长型,2025-10,45-54,银卡,自然搜索
C001842,华东,二线,沉睡,2026-05,18-24,金卡,直播引流
C001843,东北,新一线,价格敏感,2025-12,55+,黑金,线下活动
C001844,华中,新一线,高价值,2025-09,25-34,金卡,自然搜索
C001845,华东,一线,价格敏感,2025-11,35-44,普通,直播引流
C001846,华中,三线及以下,成长型,2026-01,25-34,金卡,老客推荐
C001847,华南,一线,新客,2026-05,55+,黑金,自然搜索
C001848,华东,新一线,成长型,2026-07,18-24,金卡,线下活动
C001849,华中,三线及以下,高价值,2025-10,35-44,普通,老客推荐
C001850,华东,一线,成长型,2026-06,18-24,黑金,直播引流
C001851,华南,三线及以下,成长型,2025-08,18-24,普通,内容种草
C001852,华东,三线及以下,价格敏感,2025-12,25-34,银卡,直播引流
C001853,西南,一线,价格敏感,2026-01,18-24,黑金,直播引流
C001854,华南,一线,成长型,2025-11,25-34,普通,线下活动
C001855,华中,二线,成长型,2026-01,25-34,银卡,线下活动
C001856,东北,三线及以下,成长型,2025-09,55+,银卡,内容种草
C001857,西南,新一线,价格敏感,2026-04,18-24,银卡,内容种草
C001858,华中,三线及以下,沉睡,2026-06,55+,银卡,内容种草
C001859,华南,三线及以下,价格敏感,2026-05,18-24,银卡,线下活动
C001860,华中,二线,新客,2025-09,55+,黑金,直播引流
C001861,华北,新一线,价格敏感,2026-01,35-44,金卡,自然搜索
C001862,华南,新一线,新客,2025-10,45-54,金卡,老客推荐
C001863,西南,新一线,沉睡,2026-03,55+,银卡,老客推荐
C001864,西南,二线,成长型,2026-02,18-24,普通,自然搜索
C001865,华东,二线,价格敏感,2026-02,18-24,普通,老客推荐
C001866,东北,二线,成长型,2025-09,55+,普通,内容种草
C001867,华东,三线及以下,价格敏感,2025-12,18-24,金卡,自然搜索
C001868,华北,新一线,沉睡,2026-07,25-34,普通,老客推荐
C001869,华南,三线及以下,高价值,2026-02,18-24,银卡,直播引流
C001870,华东,新一线,高价值,2026-02,45-54,银卡,内容种草
C001871,华南,三线及以下,成长型,2026-01,55+,金卡,老客推荐
C001872,华北,三线及以下,成长型,2026-03,25-34,普通,内容种草
C001873,华南,新一线,成长型,2026-03,55+,普通,内容种草
C001874,华东,一线,新客,2025-11,45-54,普通,内容种草
C001875,华中,二线,价格敏感,2026-07,55+,银卡,直播引流
C001876,华中,新一线,新客,2026-02,35-44,黑金,直播引流
C001877,华中,二线,高价值,2026-06,55+,银卡,线下活动
C001878,华东,二线,新客,2026-04,35-44,银卡,线下活动
C001879,华东,一线,沉睡,2026-04,55+,银卡,老客推荐
C001880,东北,三线及以下,沉睡,2026-06,25-34,银卡,内容种草
C001881,东北,三线及以下,成长型,2026-04,45-54,银卡,线下活动
C001882,华中,一线,高价值,2025-11,18-24,普通,自然搜索
C001883,华北,新一线,成长型,2025-12,45-54,普通,线下活动
C001884,华东,新一线,成长型,2026-04,45-54,金卡,老客推荐
C001885,华东,二线,价格敏感,2025-10,55+,银卡,老客推荐
C001886,华北,新一线,价格敏感,2026-07,55+,金卡,老客推荐
C001887,华南,新一线,价格敏感,2026-02,25-34,普通,直播引流
C001888,华北,新一线,价格敏感,2025-12,25-34,普通,内容种草
C001889,华东,一线,价格敏感,2026-01,55+,银卡,直播引流
C001890,华东,二线,新客,2026-01,45-54,黑金,老客推荐
C001891,东北,二线,沉睡,2026-07,18-24,普通,老客推荐
C001892,西南,二线,成长型,2026-02,18-24,银卡,直播引流
C001893,华南,三线及以下,价格敏感,2025-11,55+,金卡,线下活动
C001894,西南,三线及以下,价格敏感,2025-10,45-54,普通,直播引流
C001895,华南,新一线,成长型,2026-06,35-44,金卡,老客推荐
C001896,华南,新一线,价格敏感,2026-03,35-44,普通,线下活动
C001897,华中,二线,成长型,2026-02,45-54,银卡,自然搜索
C001898,东北,二线,价格敏感,2026-01,55+,银卡,内容种草
C001899,华东,三线及以下,价格敏感,2025-12,55+,普通,内容种草
C001900,华北,二线,价格敏感,2025-11,35-44,银卡,内容种草
C001901,华东,新一线,价格敏感,2026-03,18-24,金卡,线下活动
